,month,flat_type,storey_range,floor_area_sqm,flat_model,remaining_lease,region,mrt_dist,no_of_mrt_within_1km,bus_dist,no_of_bus_within_1km,school_dist,no_of_schools_within_1km,school_type,school_level,school_sap,school_ip,resale_price
60945,5,3 ROOM,04 TO 06,65.0,Improved,663.0,RCR,0.6327263635778322,2,0.05809124286927294,5,0.21624167029903446,2,GOVERNMENT-AIDED SCH,SECONDARY,0,0,275000.0
60946,5,3 ROOM,04 TO 06,67.0,Model A,1115.0,RCR,0.4907852250705961,2,0.11211569941967599,4,0.5590924301121425,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,540000.0
60947,5,3 ROOM,01 TO 03,65.0,Improved,684.0,RCR,0.4959746608396189,1,0.11442981017178,2,0.7603998793908621,2,GOVERNMENT SCHOOL,PRIMARY,0,0,270000.0
60948,5,3 ROOM,01 TO 03,65.0,Improved,684.0,RCR,0.3504620589589521,1,0.08513492613215659,1,0.8906901729888352,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,285000.0
60949,5,3 ROOM,01 TO 03,65.0,Improved,674.0,RCR,0.6223495497926838,1,0.1416829099253019,3,0.6587356946675347,1,GOVERNMENT SCHOOL,PRIMARY,0,0,271000.0
60950,5,3 ROOM,04 TO 06,65.0,Improved,656.0,RCR,0.2615852341294146,2,0.07726197932865596,9,1.2316374674198405,0,GOVERNMENT SCHOOL,PRIMARY,0,0,400000.0
60951,5,3 ROOM,16 TO 18,65.0,Improved,656.0,RCR,0.3824653222678565,2,0.04471660415426471,7,1.1112249394471954,0,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,350000.0
60952,5,3 ROOM,31 TO 33,67.0,Model A,1108.0,RCR,0.4634423816242179,2,0.08921569745087972,2,1.0842739006477158,0,GOVERNMENT SCHOOL,PRIMARY,0,0,650000.0
60953,5,3 ROOM,13 TO 15,65.0,Improved,656.0,RCR,0.3824653222678565,2,0.04471660415426471,7,1.1112249394471954,0,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,392000.0
60954,5,3 ROOM,04 TO 06,59.0,Improved,661.0,RCR,0.2964451492103551,1,0.06331883175288336,5,0.9884157210169272,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,338000.0
60955,5,3 ROOM,16 TO 18,65.0,Improved,656.0,RCR,0.3824653222678565,2,0.04471660415426471,7,1.1112249394471954,0,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,410000.0
60956,5,3 ROOM,04 TO 06,67.0,Improved,597.0,RCR,0.2747108980658776,1,0.07192569086425256,10,0.5540769726339573,2,GOVERNMENT SCHOOL,PRIMARY,0,0,240000.0
60957,5,3 ROOM,04 TO 06,72.0,Improved,603.0,RCR,0.4532503253425119,1,0.06840616896778065,6,0.7256010695183766,1,GOVERNMENT SCHOOL,PRIMARY,0,0,310000.0
60958,5,3 ROOM,04 TO 06,72.0,Improved,602.0,RCR,0.358571889652728,1,0.09178801057648854,10,0.62596503051285,2,GOVERNMENT SCHOOL,PRIMARY,0,0,338000.0
60959,5,3 ROOM,04 TO 06,67.0,Improved,596.0,RCR,0.2747108980658776,1,0.07192569086425256,10,0.5540769726339573,2,GOVERNMENT SCHOOL,PRIMARY,0,0,310000.0
60960,5,3 ROOM,04 TO 06,60.0,Improved,602.0,RCR,0.6358302330607024,1,0.0709870786577669,6,0.9146036051417468,1,GOVERNMENT SCHOOL,PRIMARY,0,0,260000.0
60961,5,3 ROOM,04 TO 06,60.0,Improved,602.0,RCR,0.5657533754013276,1,0.029116439606918107,6,0.8410421372139241,1,GOVERNMENT SCHOOL,PRIMARY,0,0,270000.0
60962,5,3 ROOM,07 TO 09,69.0,Model A,1095.0,RCR,0.7018889122530102,1,0.22282904482618887,10,0.1126639380685648,4,GOVERNMENT SCHOOL,SECONDARY,0,0,547000.0
60963,5,3 ROOM,13 TO 15,60.0,Model A,1059.0,RCR,0.227073634511004,1,0.1925739496293024,4,0.13211471540269282,1,GOVERNMENT SCHOOL,PRIMARY,0,0,508000.0
60964,5,4 ROOM,01 TO 03,103.0,Model A,915.0,RCR,0.4048779251312255,1,0.1161606495917802,11,0.23771725132132546,3,GOVERNMENT SCHOOL,SECONDARY,0,0,639000.0
60965,5,4 ROOM,04 TO 06,104.0,Model A,915.0,RCR,0.4048779251312255,1,0.1161606495917802,11,0.23771725132132546,3,GOVERNMENT SCHOOL,SECONDARY,0,0,788000.0
60966,5,4 ROOM,10 TO 12,88.0,Improved,675.0,RCR,0.7115110493123199,2,0.07860955419352694,3,0.4919624486746037,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,415000.0
60967,5,4 ROOM,10 TO 12,95.0,Model A,1102.0,RCR,0.8208914540966906,1,0.12292369811838336,6,0.38553340654037344,2,INDEPENDENT SCHOOL,MIXED LEVELS,0,1,735000.0
60968,5,4 ROOM,01 TO 03,88.0,Improved,674.0,RCR,0.7115110493123199,2,0.07860955419352694,3,0.4919624486746037,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,403000.0
60969,5,4 ROOM,22 TO 24,95.0,Model A,1102.0,RCR,0.7211002856710805,1,0.10487033952373832,8,0.4482810102494091,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,775000.0
60970,5,4 ROOM,22 TO 24,92.0,Model A,1116.0,RCR,0.4674984828004029,2,0.16640543762016774,5,0.6136777777272214,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,740000.0
60971,5,4 ROOM,13 TO 15,87.0,Model A,1116.0,RCR,0.4674984828004029,2,0.16640543762016774,5,0.6136777777272214,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,810000.0
60972,5,4 ROOM,13 TO 15,105.0,Model A,942.0,RCR,0.33851432031293344,3,0.2058505217405175,6,0.9988293544967426,1,GOVERNMENT SCHOOL,PRIMARY,0,0,800000.0
60973,5,4 ROOM,07 TO 09,88.0,Improved,657.0,RCR,0.3824653222678565,2,0.04471660415426471,7,1.1112249394471954,0,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,540888.0
60974,5,4 ROOM,19 TO 21,92.0,Model A,1109.0,RCR,0.4004109350958215,1,0.08865027112167817,5,1.0951416553737836,0,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,828000.0
60975,5,4 ROOM,04 TO 06,109.0,Model A,904.0,RCR,0.19630951414048287,1,0.10450486103297657,10,0.4736224557454082,2,GOVERNMENT SCHOOL,PRIMARY,0,0,625000.0
60976,5,4 ROOM,04 TO 06,85.0,Model A,1040.0,RCR,0.2426155151147931,1,0.07934824223394397,7,0.28260006457449777,1,GOVERNMENT SCHOOL,PRIMARY,0,0,661000.0
60977,5,4 ROOM,16 TO 18,85.0,Model A,965.0,RCR,0.5677350009138783,1,0.11058210301487736,8,0.24285449297356906,4,GOVERNMENT SCHOOL,SECONDARY,0,0,670000.0
60978,5,4 ROOM,01 TO 03,85.0,Model A,965.0,RCR,0.6407868542394259,1,0.08701132816820402,10,0.16922536099139307,4,GOVERNMENT SCHOOL,SECONDARY,0,0,590000.0
60979,5,4 ROOM,07 TO 09,96.0,Model A,1095.0,RCR,0.6472786477738005,1,0.1706366656100731,9,0.14429686202430894,4,GOVERNMENT SCHOOL,SECONDARY,0,0,755000.0
60980,5,4 ROOM,19 TO 21,96.0,Model A,965.0,RCR,0.5677350009138783,1,0.11058210301487736,8,0.24285449297356906,4,GOVERNMENT SCHOOL,SECONDARY,0,0,700000.0
60981,5,4 ROOM,04 TO 06,93.0,Model A,1095.0,RCR,0.7018889122530102,1,0.22282904482618887,10,0.1126639380685648,4,GOVERNMENT SCHOOL,SECONDARY,0,0,730000.0
60982,5,4 ROOM,13 TO 15,90.0,Model A,1036.0,RCR,0.3378731455529041,1,0.16330322010744014,7,0.29231092943626885,2,GOVERNMENT SCHOOL,PRIMARY,0,0,735000.0
60983,5,4 ROOM,10 TO 12,85.0,Model A,984.0,RCR,0.4321820779371223,1,0.18744676556559176,4,0.3719996082537583,3,GOVERNMENT SCHOOL,PRIMARY,0,0,660000.0
60984,5,4 ROOM,13 TO 15,85.0,Model A,1059.0,RCR,0.22319696563599525,1,0.19119374428129596,4,0.11930649643302042,1,GOVERNMENT SCHOOL,PRIMARY,0,0,686000.0
60985,5,5 ROOM,04 TO 06,125.0,Improved,915.0,RCR,0.372421290904725,1,0.055856553259184524,12,0.2408033047775792,4,GOVERNMENT SCHOOL,SECONDARY,0,0,838000.0
60986,5,5 ROOM,04 TO 06,119.0,Standard,693.0,RCR,0.4898594937961437,1,0.2372968088782571,4,0.2480214164959166,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,760000.0
60987,5,5 ROOM,25 TO 27,124.0,Improved,1103.0,RCR,0.8208914540966906,1,0.12292369811838336,6,0.38553340654037344,2,INDEPENDENT SCHOOL,MIXED LEVELS,0,1,975000.0
60988,5,5 ROOM,22 TO 24,125.0,Standard,674.0,RCR,0.7393834466284022,1,0.036894331716770715,6,0.3795780386575417,2,INDEPENDENT SCHOOL,MIXED LEVELS,0,1,686000.0
60989,5,5 ROOM,19 TO 21,112.0,Improved,1000.0,RCR,0.6389306382088937,1,0.0983845600663246,4,0.5469336046821621,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,738000.0
60990,5,5 ROOM,34 TO 36,124.0,Improved,1102.0,RCR,0.7211002856710805,1,0.10487033952373832,8,0.4482810102494091,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,988000.0
60991,5,5 ROOM,40 TO 42,113.0,Improved,1115.0,RCR,0.4674984828004029,2,0.16640543762016774,5,0.6136777777272214,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,1042888.0
60992,5,5 ROOM,13 TO 15,120.0,Standard,681.0,RCR,0.33436359322475645,1,0.08835649006047476,1,0.903777135968898,1,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,750000.0
60993,5,5 ROOM,37 TO 39,117.0,Improved,1108.0,RCR,0.3958943771670558,1,0.1323235253156054,2,1.0777897057143186,0,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,1170000.0
60994,5,5 ROOM,01 TO 03,117.0,Improved,1108.0,RCR,0.3958943771670558,1,0.1323235253156054,2,1.0777897057143186,0,GOVERNMENT-AIDED SCH,JUNIOR COLLEGE,0,0,870000.0
60995,5,5 ROOM,25 TO 27,119.0,Standard,656.0,RCR,0.41805425630808013,2,0.04927084895023641,2,1.1266428511002096,0,GOVERNMENT SCHOOL,PRIMARY,0,0,790000.0
60996,5,5 ROOM,28 TO 30,110.0,Improved,966.0,RCR,0.6370979873481425,2,0.10127437704041344,10,0.10093556391393642,4,GOVERNMENT SCHOOL,SECONDARY,0,0,865000.0
60997,5,5 ROOM,37 TO 39,110.0,Improved,1039.0,RCR,0.31363293043032525,1,0.09090363443839054,7,0.339193704966022,1,GOVERNMENT SCHOOL,PRIMARY,0,0,923888.0
60998,5,5 ROOM,04 TO 06,118.0,Improved,1095.0,RCR,0.6160379031811503,1,0.2275392893926358,8,0.1907075689127659,3,GOVERNMENT SCHOOL,SECONDARY,0,0,840010.0
60999,5,5 ROOM,28 TO 30,110.0,Improved,1059.0,RCR,0.15421847320708987,1,0.12073347978974792,5,0.18972097684964226,1,GOVERNMENT SCHOOL,PRIMARY,0,0,950000.0
61000,5,3 ROOM,01 TO 03,69.0,Standard,561.0,RCR,0.27490773914042715,1,0.12321535031328973,6,0.5133648886205594,2,GOVERNMENT SCHOOL,SECONDARY,0,0,268000.0
61001,5,3 ROOM,04 TO 06,60.0,Standard,560.0,RCR,0.30477075870794823,1,0.19385411706788688,4,0.4249843920562368,2,GOVERNMENT SCHOOL,SECONDARY,0,0,255000.0
61002,5,3 ROOM,07 TO 09,58.0,Standard,560.0,RCR,0.1859392926662496,1,0.1617760170422867,5,0.4157151564120751,2,GOVERNMENT SCHOOL,SECONDARY,0,0,272000.0
61003,5,3 ROOM,07 TO 09,60.0,Standard,560.0,RCR,0.3411511623351979,1,0.15527857799361916,7,0.4716006095120031,2,GOVERNMENT SCHOOL,SECONDARY,0,0,280000.0
61004,5,3 ROOM,10 TO 12,60.0,Standard,585.0,RCR,0.4830362714869859,2,0.19260775269721808,5,0.761513061060455,2,GOVERNMENT SCHOOL,SECONDARY,0,0,280000.0
61005,5,3 ROOM,01 TO 03,55.0,Standard,601.0,RCR,0.6393411657026572,1,0.14287188760035816,4,0.7508233900790796,2,GOVERNMENT SCHOOL,SECONDARY,0,0,230000.0
61006,5,3 ROOM,04 TO 06,59.0,Standard,601.0,RCR,0.54764879247757,1,0.016439205015182052,4,0.6067984660895903,2,GOVERNMENT SCHOOL,SECONDARY,0,0,325888.0
61007,5,3 ROOM,04 TO 06,60.0,Standard,560.0,RCR,0.4074258963619473,1,0.06873009878662023,6,0.6189371722802881,2,GOVERNMENT SCHOOL,SECONDARY,0,0,238000.0
61008,5,4 ROOM,04 TO 06,109.0,Model A,917.0,RCR,0.5072646686696415,2,0.11871299133275992,7,0.9267177761577862,1,GOVERNMENT SCHOOL,PRIMARY,0,0,630000.0
61009,5,4 ROOM,22 TO 24,88.0,Model A,1137.0,RCR,0.21260661565369293,2,0.1418437521459664,6,0.4706474556091778,1,GOVERNMENT SCHOOL,PRIMARY,0,0,768000.0
61010,5,2 ROOM,07 TO 09,47.0,Model A,1139.0,OCR,0.7668904570389316,1,0.04523588157192925,4,0.5572460924198974,2,GOVERNMENT SCHOOL,PRIMARY,0,0,225000.0
61011,5,2 ROOM,13 TO 15,47.0,Model A,1139.0,OCR,0.7780605181692023,1,0.04395273807763756,6,0.6104511086381921,2,GOVERNMENT SCHOOL,PRIMARY,0,0,218000.0
61012,5,2 ROOM,04 TO 06,47.0,Model A,1140.0,OCR,0.7668904570389316,1,0.04523588157192925,4,0.5572460924198974,2,GOVERNMENT SCHOOL,PRIMARY,0,0,210000.0
61013,5,2 ROOM,04 TO 06,47.0,Model A,1139.0,OCR,0.7668904570389316,1,0.04523588157192925,4,0.5572460924198974,2,GOVERNMENT SCHOOL,PRIMARY,0,0,220000.0
61014,5,2 ROOM,07 TO 09,46.0,Model A,1143.0,OCR,0.9771321106075715,1,0.09257389627331956,6,0.1209632674144286,3,GOVERNMENT SCHOOL,PRIMARY,0,0,222000.0
61015,5,3 ROOM,10 TO 12,68.0,Model A,1140.0,OCR,0.7780605181692023,1,0.04395273807763756,6,0.6104511086381921,2,GOVERNMENT SCHOOL,PRIMARY,0,0,308000.0
61016,5,3 ROOM,04 TO 06,68.0,Model A,1139.0,OCR,0.7780605181692023,1,0.04395273807763756,6,0.6104511086381921,2,GOVERNMENT SCHOOL,PRIMARY,0,0,288000.0
61017,5,3 ROOM,01 TO 03,67.0,Model A,1140.0,OCR,1.025782901634206,0,0.07107238521362799,5,0.06277263356498837,3,GOVERNMENT SCHOOL,PRIMARY,0,0,260000.0
61018,5,4 ROOM,10 TO 12,94.0,Premium Apartment,977.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,345000.0
61019,5,4 ROOM,13 TO 15,95.0,Premium Apartment,977.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,370000.0
61020,5,4 ROOM,04 TO 06,94.0,Model A,1084.0,OCR,0.7929771481551899,1,0.0721222439874839,7,0.16613155182726005,3,GOVERNMENT SCHOOL,PRIMARY,0,0,330000.0
61021,5,4 ROOM,16 TO 18,94.0,Model A,1084.0,OCR,0.7929771481551899,1,0.0721222439874839,7,0.16613155182726005,3,GOVERNMENT SCHOOL,PRIMARY,0,0,358000.0
61022,5,4 ROOM,10 TO 12,85.0,Model A2,998.0,OCR,0.7584086312485901,1,0.02097727848213074,5,0.16429437460054308,3,GOVERNMENT SCHOOL,PRIMARY,0,0,310000.0
61023,5,4 ROOM,01 TO 03,90.0,Model A,1010.0,OCR,0.8403605469142035,1,0.07168892120067805,7,0.2259304595063704,3,GOVERNMENT SCHOOL,PRIMARY,0,0,300000.0
61024,5,4 ROOM,10 TO 12,94.0,Model A,1083.0,OCR,0.8459772886922484,1,0.11527652032479145,8,0.21600201904112745,3,GOVERNMENT SCHOOL,PRIMARY,0,0,340000.0
61025,5,4 ROOM,01 TO 03,86.0,Model A2,1006.0,OCR,0.7584086312485901,1,0.02097727848213074,5,0.16429437460054308,3,GOVERNMENT SCHOOL,PRIMARY,0,0,293000.0
61026,5,4 ROOM,07 TO 09,90.0,Model A,970.0,OCR,0.37472748736525097,1,0.08539748025384206,5,0.2849386311201661,2,GOVERNMENT SCHOOL,PRIMARY,0,0,320000.0
61027,5,4 ROOM,07 TO 09,93.0,Model A,977.0,OCR,0.1956893028375718,1,0.08547488932485073,2,0.2639379617338809,2,GOVERNMENT SCHOOL,PRIMARY,0,0,395000.0
61028,5,4 ROOM,10 TO 12,90.0,Model A,973.0,OCR,0.4641805150871534,1,0.0952689971605456,6,0.29773278763554073,4,GOVERNMENT SCHOOL,PRIMARY,0,0,318000.0
61029,5,4 ROOM,01 TO 03,93.0,Model A,1139.0,OCR,0.7668904570389316,1,0.04523588157192925,4,0.5572460924198974,2,GOVERNMENT SCHOOL,PRIMARY,0,0,322000.0
61030,5,4 ROOM,07 TO 09,93.0,Model A,1139.0,OCR,0.7668904570389316,1,0.04523588157192925,4,0.5572460924198974,2,GOVERNMENT SCHOOL,PRIMARY,0,0,395000.0
61031,5,4 ROOM,16 TO 18,93.0,Model A,1139.0,OCR,0.8223919910639307,1,0.027209424535714614,6,0.6136920184198053,2,GOVERNMENT SCHOOL,PRIMARY,0,0,375000.0
61032,5,4 ROOM,04 TO 06,93.0,Model A,1139.0,OCR,0.7668904570389316,1,0.04523588157192925,4,0.5572460924198974,2,GOVERNMENT SCHOOL,PRIMARY,0,0,380000.0
61033,5,4 ROOM,16 TO 18,93.0,Model A,1139.0,OCR,0.7668904570389316,1,0.04523588157192925,4,0.5572460924198974,2,GOVERNMENT SCHOOL,PRIMARY,0,0,415000.0
61034,5,4 ROOM,10 TO 12,100.0,Model A,958.0,OCR,0.3645658678801281,1,0.11208217131763934,6,0.26184951740024304,2,GOVERNMENT SCHOOL,SECONDARY,0,0,325000.0
61035,5,4 ROOM,04 TO 06,94.0,Premium Apartment,973.0,OCR,0.3134692132945401,1,0.13792580427499415,7,0.26856433321301737,2,GOVERNMENT SCHOOL,SECONDARY,0,0,375000.0
61036,5,4 ROOM,13 TO 15,90.0,Model A,971.0,OCR,0.5954050682951942,1,0.07850461277602437,5,0.1144397092219035,3,GOVERNMENT SCHOOL,PRIMARY,0,0,310000.0
61037,5,4 ROOM,10 TO 12,86.0,Model A2,970.0,OCR,0.3991109721598709,1,0.14139255775883694,8,0.18904929583551208,1,GOVERNMENT SCHOOL,PRIMARY,0,0,300000.0
61038,5,4 ROOM,16 TO 18,92.0,Model A,1143.0,OCR,1.005708175031082,0,0.030656951043533543,6,0.08038523488058469,3,GOVERNMENT SCHOOL,PRIMARY,0,0,368000.0
61039,5,4 ROOM,16 TO 18,92.0,Model A,1141.0,OCR,1.025782901634206,0,0.07107238521362799,5,0.06277263356498837,3,GOVERNMENT SCHOOL,PRIMARY,0,0,406000.0
61040,5,4 ROOM,01 TO 03,91.0,Premium Apartment,1029.0,OCR,0.4226496042053561,1,0.05127181640058568,4,0.09365870314326916,2,GOVERNMENT SCHOOL,PRIMARY,0,0,305000.0
61041,5,4 ROOM,10 TO 12,86.0,Model A2,962.0,OCR,0.5210361745439993,1,0.0559588431875164,11,0.19156437691101905,1,GOVERNMENT SCHOOL,PRIMARY,0,0,300000.0
61042,5,4 ROOM,07 TO 09,90.0,Model A,1011.0,OCR,0.3596220269858991,1,0.1214049342813083,4,0.12041626283526015,3,GOVERNMENT SCHOOL,PRIMARY,0,0,330000.0
61043,5,4 ROOM,07 TO 09,85.0,Model A,1011.0,OCR,0.4424696362099845,1,0.11427963377885746,6,0.07694945263179967,3,GOVERNMENT SCHOOL,PRIMARY,0,0,330000.0
61044,5,4 ROOM,07 TO 09,90.0,Model A,1011.0,OCR,0.3762631570715944,1,0.0882848171537014,3,0.14732999705312755,3,GOVERNMENT SCHOOL,PRIMARY,0,0,350000.0
61045,5,5 ROOM,07 TO 09,115.0,Premium Apartment,975.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,370000.0
61046,5,5 ROOM,04 TO 06,110.0,Improved,981.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,445000.0
61047,5,5 ROOM,04 TO 06,118.0,Premium Apartment,974.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,358000.0
61048,5,5 ROOM,04 TO 06,118.0,Premium Apartment,973.0,OCR,0.6566576702147966,1,0.21303695991213986,7,0.19279770712851216,1,GOVERNMENT SCHOOL,PRIMARY,0,0,380000.0
61049,5,5 ROOM,04 TO 06,123.0,Premium Apartment,974.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,388000.0
61050,5,5 ROOM,16 TO 18,111.0,Premium Apartment,973.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,420000.0
61051,5,5 ROOM,07 TO 09,111.0,Improved,1017.0,OCR,0.7584086312485901,1,0.02097727848213074,5,0.16429437460054308,3,GOVERNMENT SCHOOL,PRIMARY,0,0,325000.0
61052,5,5 ROOM,04 TO 06,110.0,Improved,975.0,OCR,0.38565108941110143,1,0.09036347398733288,8,0.2783216301291361,4,GOVERNMENT SCHOOL,PRIMARY,0,0,405000.0
61053,5,5 ROOM,01 TO 03,110.0,Improved,975.0,OCR,0.38565108941110143,1,0.09036347398733288,8,0.2783216301291361,4,GOVERNMENT SCHOOL,PRIMARY,0,0,385000.0
61054,5,5 ROOM,07 TO 09,110.0,Improved,977.0,OCR,0.1956893028375718,1,0.08547488932485073,2,0.2639379617338809,2,GOVERNMENT SCHOOL,PRIMARY,0,0,450000.0
61055,5,5 ROOM,10 TO 12,110.0,Improved,978.0,OCR,0.3477110817991032,1,0.07313760155387111,2,0.3295121281633083,2,GOVERNMENT SCHOOL,PRIMARY,0,0,467500.0
61056,5,5 ROOM,16 TO 18,116.0,Improved,951.0,OCR,0.3500846383779509,1,0.15506720452821324,5,0.20063879112118768,3,GOVERNMENT SCHOOL,SECONDARY,0,0,423000.0
61057,5,5 ROOM,10 TO 12,123.0,Improved,948.0,OCR,0.3761422576594268,1,0.12652075201787374,5,0.19964459355298247,3,GOVERNMENT SCHOOL,SECONDARY,0,0,470000.0
61058,5,5 ROOM,10 TO 12,116.0,Improved,950.0,OCR,0.3500846383779509,1,0.15506720452821324,5,0.20063879112118768,3,GOVERNMENT SCHOOL,SECONDARY,0,0,445000.0
61059,5,5 ROOM,10 TO 12,110.0,Improved,964.0,OCR,0.5908227192292631,1,0.16632463228986322,9,0.12275816586700057,1,GOVERNMENT SCHOOL,PRIMARY,0,0,395000.0
61060,5,5 ROOM,13 TO 15,110.0,Improved,963.0,OCR,0.636985252100956,1,0.141775438515915,11,0.18447415226852928,2,GOVERNMENT SCHOOL,SECONDARY,0,0,360000.0
61061,5,5 ROOM,07 TO 09,110.0,Improved,964.0,OCR,0.4402896398759029,1,0.11973288806988315,11,0.14911429039700014,1,GOVERNMENT SCHOOL,PRIMARY,0,0,388888.0
61062,5,EXECUTIVE,16 TO 18,142.0,Premium Apartment,974.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,446000.0
61063,5,EXECUTIVE,01 TO 03,131.0,Premium Apartment,973.0,OCR,0.3256634207938112,1,0.08839066579736916,11,0.20696188229252535,1,GOVERNMENT SCHOOL,PRIMARY,0,0,437000.0
61064,5,EXECUTIVE,07 TO 09,125.0,Apartment,979.0,OCR,0.3477110817991032,1,0.07313760155387111,2,0.3295121281633083,2,GOVERNMENT SCHOOL,PRIMARY,0,0,553000.0
61065,5,EXECUTIVE,13 TO 15,130.0,Apartment,962.0,OCR,0.5175526623270565,1,0.11525501538888185,13,0.12264046714068999,1,GOVERNMENT SCHOOL,PRIMARY,0,0,440000.0
61066,5,EXECUTIVE,13 TO 15,130.0,Apartment,969.0,OCR,0.550643491585813,1,0.11385351568186015,6,0.08845767690625116,3,GOVERNMENT SCHOOL,PRIMARY,0,0,465000.0
61067,5,EXECUTIVE,10 TO 12,130.0,Apartment,969.0,OCR,0.4226496042053561,1,0.05127181640058568,4,0.09365870314326916,2,GOVERNMENT SCHOOL,PRIMARY,0,0,478000.0
61068,5,EXECUTIVE,01 TO 03,130.0,Apartment,969.0,OCR,0.550643491585813,1,0.11385351568186015,6,0.08845767690625116,3,GOVERNMENT SCHOOL,PRIMARY,0,0,450000.0
61069,5,EXECUTIVE,04 TO 06,130.0,Apartment,969.0,OCR,0.4226496042053561,1,0.05127181640058568,4,0.09365870314326916,2,GOVERNMENT SCHOOL,PRIMARY,0,0,460000.0
61070,5,2 ROOM,04 TO 06,47.0,Model A,1138.0,OCR,0.08943872456790736,2,0.14632789888856432,10,0.16278220156005785,2,GOVERNMENT SCHOOL,PRIMARY,0,0,228000.0
61071,5,2 ROOM,10 TO 12,47.0,Model A,1138.0,OCR,0.08943872456790736,2,0.14632789888856432,10,0.16278220156005785,2,GOVERNMENT SCHOOL,PRIMARY,0,0,250000.0
61072,5,2 ROOM,19 TO 21,46.0,Model A,1130.0,OCR,0.3943268647375529,2,0.08863736055069747,10,0.2598362160092771,3,GOVERNMENT SCHOOL,PRIMARY,0,0,243000.0
61073,5,3 ROOM,19 TO 21,67.0,Model A,1147.0,OCR,0.2691012511177228,4,0.1978715200897966,8,0.39043774729039066,3,GOVERNMENT SCHOOL,PRIMARY,0,0,346888.0
61074,5,3 ROOM,01 TO 03,67.0,Model A,1145.0,OCR,0.10205059311757476,4,0.1203047093964787,5,0.20670885134092448,4,GOVERNMENT SCHOOL,SECONDARY,0,0,302000.0
61075,5,3 ROOM,10 TO 12,67.0,Model A,1110.0,OCR,0.319944531341192,2,0.1416209077269473,7,0.15997016233703995,1,GOVERNMENT SCHOOL,PRIMARY,0,0,305000.0
61076,5,3 ROOM,22 TO 24,69.0,Model A,1078.0,OCR,0.09141228387031987,3,0.2022994882173749,6,0.14839812101401528,4,GOVERNMENT SCHOOL,PRIMARY,0,0,350000.0
61077,5,3 ROOM,07 TO 09,68.0,Premium Apartment,1117.0,OCR,0.26318008199348675,3,0.0984893650253008,8,0.25158610220595723,3,GOVERNMENT SCHOOL,PRIMARY,0,0,351000.0
61078,5,3 ROOM,16 TO 18,67.0,Model A,1138.0,OCR,0.08943872456790736,2,0.14632789888856432,10,0.16278220156005785,2,GOVERNMENT SCHOOL,PRIMARY,0,0,318000.0
61079,5,3 ROOM,10 TO 12,67.0,Premium Apartment,1143.0,OCR,0.13881086664156325,2,0.05663301621718762,13,0.2605288583094632,3,GOVERNMENT SCHOOL,PRIMARY,0,0,418000.0
61080,5,3 ROOM,04 TO 06,67.0,Premium Apartment,1143.0,OCR,0.13881086664156325,2,0.05663301621718762,13,0.2605288583094632,3,GOVERNMENT SCHOOL,PRIMARY,0,0,365000.0
61081,5,3 ROOM,13 TO 15,67.0,Premium Apartment,1143.0,OCR,0.13881086664156325,2,0.05663301621718762,13,0.2605288583094632,3,GOVERNMENT SCHOOL,PRIMARY,0,0,402000.0
