,floor_area_sqm,remaining_lease,no_of_mrt_within_1km,bus_dist,no_of_bus_within_1km,school_dist,no_of_schools_within_1km,mrt_dist,school_sap,school_ip,resale_price,flat_type_1 ROOM,flat_type_2 ROOM,flat_type_3 ROOM,flat_type_4 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_type_MULTI-GENERATION,storey_range_01 TO 03,storey_range_04 TO 06,storey_range_07 TO 09,storey_range_10 TO 12,storey_range_13 TO 15,storey_range_16 TO 18,storey_range_19 TO 21,storey_range_22 TO 24,storey_range_25 TO 27,storey_range_28 TO 30,storey_range_31 TO 33,storey_range_34 TO 36,storey_range_37 TO 39,storey_range_40 TO 42,storey_range_43 TO 45,storey_range_46 TO 48,storey_range_49 TO 51,flat_model_Adjoined flat,flat_model_Apartment,flat_model_DBSS,flat_model_Improved,flat_model_Improved-Maisonette,flat_model_Maisonette,flat_model_Model A,flat_model_Model A-Maisonette,flat_model_Model A2,flat_model_Multi Generation,flat_model_New Generation,flat_model_Premium Apartment,flat_model_Premium Apartment Loft,flat_model_Premium Maisonette,flat_model_Simplified,flat_model_Standard,flat_model_Terrace,flat_model_Type S1,flat_model_Type S2,region_CCR,region_OCR,region_RCR,school_type_GOVERNMENT SCHOOL,school_type_GOVERNMENT-AIDED SCH,school_type_INDEPENDENT SCHOOL,school_type_SPECIALISED INDEPENDENT SCHOOL,school_type_SPECIALISED SCHOOL,school_level_CENTRALISED INSTITUTE,school_level_JUNIOR COLLEGE,school_level_MIXED LEVELS,school_level_PRIMARY,school_level_SECONDARY
56524,-0.21979967354727842,1.6318155637619276,0.8499728842608494,0.44201215142891287,0.6796538302719934,0.5836365447382982,-0.3110527478646811,-1.255986986539067,0,0,380000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56525,-0.17860018083302576,1.5867056479097077,0.8499728842608494,-1.1248647169798722,0.3056867922255769,1.3096003755915204,-0.3110527478646811,-0.985456165625686,0,0,445000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56526,-0.21979967354727842,1.6318155637619276,0.8499728842608494,0.6419400879290867,0.3056867922255769,0.5808620521151352,-0.3110527478646811,-1.281974011986796,0,0,440000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56527,-0.21979967354727842,1.6318155637619276,0.8499728842608494,0.6419400879290867,0.3056867922255769,0.5808620521151352,-0.3110527478646811,-1.281974011986796,0,0,390000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56528,-0.17860018083302576,1.5867056479097077,0.8499728842608494,-0.098783005948268,-0.4422472838672563,1.5083573574932418,-1.2148595555581665,-0.8635814847284637,0,0,418888.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56529,-0.09620119540452039,0.6265088676267427,1.9200326298309134,1.2852679099550568,1.05362086831841,-0.016073305293017582,-1.2148595555581665,-0.952546056170321,0,0,350000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56530,-0.21979967354727842,1.6318155637619276,0.8499728842608494,0.44201215142891287,0.6796538302719934,0.5836365447382982,-0.3110527478646811,-1.255986986539067,0,0,428888.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56531,0.0685967754524903,0.3945150146724693,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,502000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56532,-0.17860018083302576,0.806948531035622,1.9200326298309134,-1.0843760727043077,-0.06828024582083972,-1.1562928337914953,3.3041744829092603,-0.38649567335882823,0,0,405000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
56533,-0.3021986589757838,0.8005042573424478,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,368000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56534,-0.17860018083302576,1.5093743635916166,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,462000.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56535,-0.3021986589757838,0.6071760465472199,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,370000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56536,-0.17860018083302576,0.8327256258083191,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,406888.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56537,-0.3021986589757838,0.806948531035622,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,372000.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56538,1.0161851078803017,-0.39813064958796485,2.990092375400977,-1.196550222231621,-0.4422472838672563,-0.9854811971419412,0.5927540598288042,-1.008959729830254,0,0,408000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56539,0.9749856151660491,0.23985244603628703,2.990092375400977,-1.196550222231621,-0.4422472838672563,-0.9854811971419412,0.5927540598288042,-1.008959729830254,0,0,370000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56540,0.9337861224517965,0.38162646728612076,1.9200326298309134,-0.5702668510826645,2.17552198245766,-0.44739703599875236,-0.3110527478646811,-0.8790501934255314,0,0,650000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56541,1.0573846005945544,0.2785180881953326,1.9200326298309134,-0.5702668510826645,2.17552198245766,-0.44739703599875236,-0.3110527478646811,-0.8790501934255314,0,0,420000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56542,1.0161851078803017,0.2785180881953326,1.9200326298309134,-0.5702668510826645,2.17552198245766,-0.44739703599875236,-0.3110527478646811,-0.8790501934255314,0,0,443000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56543,0.9337861224517965,0.38807074097929506,1.9200326298309134,-0.5702668510826645,2.17552198245766,-0.44739703599875236,-0.3110527478646811,-0.8790501934255314,0,0,520000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56544,0.5217911953092698,0.6909516045584854,0.8499728842608494,-0.8965536268848961,1.8015549444112433,-0.3176807709071343,0.5927540598288042,-1.0461635004748653,0,0,500000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
56545,0.5217911953092698,0.632953141319917,1.9200326298309134,1.2852679099550568,1.05362086831841,-0.016073305293017582,-1.2148595555581665,-0.952546056170321,0,0,395000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56546,0.5217911953092698,0.6136203202403943,1.9200326298309134,1.2852679099550568,1.05362086831841,-0.016073305293017582,-1.2148595555581665,-0.952546056170321,0,0,385000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56547,0.6041901807377751,1.6318155637619276,0.8499728842608494,0.44201215142891287,0.6796538302719934,0.5836365447382982,-0.3110527478646811,-1.255986986539067,0,0,510000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56548,0.6041901807377751,1.6318155637619276,0.8499728842608494,0.44201215142891287,0.6796538302719934,0.5836365447382982,-0.3110527478646811,-1.255986986539067,0,0,500000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56549,0.9749856151660491,0.38807074097929506,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,510000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56550,0.5217911953092698,0.6071760465472199,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,522000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56551,0.5217911953092698,0.8133928047287963,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,470000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56552,0.5217911953092698,0.8005042573424478,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,485000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56553,0.9749856151660491,0.3945150146724693,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,620000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56554,0.9749856151660491,0.3751821935929465,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,615000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56555,0.5217911953092698,0.5813989517745229,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,355000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56556,1.8813744548796079,0.3429608251270752,1.9200326298309134,-0.5702668510826645,2.17552198245766,-0.44739703599875236,-0.3110527478646811,-0.8790501934255314,0,0,545000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56557,1.75777597673685,0.4009592883656436,1.9200326298309134,-0.5702668510826645,2.17552198245766,-0.44739703599875236,-0.3110527478646811,-0.8790501934255314,0,0,720000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56558,1.7989754694511026,0.32362800404755243,1.9200326298309134,-0.5702668510826645,2.17552198245766,-0.44739703599875236,-0.3110527478646811,-0.8790501934255314,0,0,595000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56559,1.0985840933088071,0.6909516045584854,0.8499728842608494,-0.8965536268848961,1.8015549444112433,-0.3176807709071343,0.5927540598288042,-1.0461635004748653,0,0,715000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
56560,1.3457810495943232,0.5942874991608714,1.9200326298309134,-1.2337657251649257,0.6796538302719934,0.5121728121138159,1.4965608675222897,-0.7657770268125366,0,0,728000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56561,1.3457810495943232,0.5749546780813486,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,580000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56562,1.3457810495943232,0.5685104043881744,1.9200326298309134,-1.3631803398933326,-1.1901813599600894,-0.20199264695591126,2.400367675215775,-0.48926647201600504,0,0,558000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56563,0.356993224452259,-0.43035201805383616,1.9200326298309134,-1.3590037978246692,1.05362086831841,-0.09495661673147314,-0.3110527478646811,-1.3868818398374287,0,0,368800.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
56564,0.9749856151660491,0.3945150146724693,1.9200326298309134,-1.3590037978246692,1.05362086831841,-0.09495661673147314,-0.3110527478646811,-1.3868818398374287,0,0,555000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
56565,0.5217911953092698,0.5813989517745229,1.9200326298309134,-1.3590037978246692,1.05362086831841,-0.09495661673147314,-0.3110527478646811,-1.3868818398374287,0,0,488000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
56566,-0.2609991662615311,-1.558099914359332,-0.22008686130921465,-1.7359426195912182,-0.8162143219136729,3.5463014189730075,-0.3110527478646811,-0.09747038591659549,0,0,570000.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
56567,0.2745942390237537,-0.45612911282653323,-0.22008686130921465,-0.7476218065445064,-0.06828024582083972,0.5963732935245483,-0.3110527478646811,-0.6390156495108258,1,0,685888.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
56568,1.0573846005945544,-1.5516556406661577,-0.22008686130921465,-0.2662959521652669,-1.1901813599600894,4.6023544312769,-2.118666363251652,0.3278789441831388,0,0,830000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
56569,1.0161851078803017,-0.39813064958796485,-0.22008686130921465,2.276445352244012,-0.4422472838672563,-0.29609842168421496,-0.3110527478646811,-0.5577051175596975,1,0,800000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
56570,1.0161851078803017,-0.3852421022016163,-0.22008686130921465,3.2706509925017504,-1.1901813599600894,0.36953056812201696,-0.3110527478646811,-0.28652679619161636,1,0,805000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
56571,2.169770903879377,-0.44968483913335894,-0.22008686130921465,0.1670407358300537,-0.8162143219136729,-1.070825487031648,-0.3110527478646811,-0.8832632847976201,1,0,1038000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
56572,2.004972933022366,-0.3916863758947906,-0.22008686130921465,-0.35760179760548805,-0.06828024582083972,0.32033926679520336,-0.3110527478646811,-0.7359671216721656,1,0,888000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
56573,-1.7441809039746274,-0.9523381872009513,0.8499728842608494,-0.38965317539765726,-0.06828024582083972,0.3071532605355345,-1.2148595555581665,-0.23136652993068757,0,0,230000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
56574,1.634177498594092,-1.5387670932798092,1.9200326298309134,-0.07527148376636024,0.3056867922255769,2.636055352177028,-1.2148595555581665,-0.763264599301852,0,0,523000.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56575,-1.7029814112603747,-1.5774327354388546,1.9200326298309134,-1.042766040760787,0.6796538302719934,1.348220049142368,-0.3110527478646811,-0.915907760507974,0,0,340000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
56576,-1.7029814112603747,-1.5774327354388546,1.9200326298309134,-1.042766040760787,0.6796538302719934,1.348220049142368,-0.3110527478646811,-0.915907760507974,0,0,381000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
56577,-0.09620119540452039,1.2902690580236917,-0.22008686130921465,-0.4605168347576932,1.05362086831841,-0.16852539069197572,-1.2148595555581665,-0.7341749297728684,0,0,978000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56578,-0.5081961225470472,0.6716187834789625,0.8499728842608494,-0.12225965063125789,-0.8162143219136729,0.6542502032066969,-1.2148595555581665,-0.6782068855983518,0,0,485000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56579,-0.9201910496895739,0.6716187834789625,0.8499728842608494,-0.12225965063125789,-0.8162143219136729,0.6542502032066969,-1.2148595555581665,-0.6782068855983518,0,0,473000.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56580,-0.9201910496895739,0.6716187834789625,0.8499728842608494,-0.12225965063125789,-0.8162143219136729,0.6542502032066969,-1.2148595555581665,-0.6782068855983518,0,0,430000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56581,-0.6317946006898052,-1.216553408621096,4.060152120971042,0.45157689072997687,-1.1901813599600894,0.17963839677034266,-1.2148595555581665,-1.0724890550883597,0,0,605000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
56582,0.39819271716651167,1.2838247843305175,-0.22008686130921465,-0.4605168347576932,1.05362086831841,-0.16852539069197572,-1.2148595555581665,-0.7341749297728684,0,0,1133000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
56583,0.356993224452259,1.2838247843305175,-0.22008686130921465,-0.6630181234168931,1.05362086831841,-0.9257088028705656,-1.2148595555581665,-0.4670082044896146,0,0,1020000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
56584,1.7165764840225972,-0.8170084396442918,2.990092375400977,2.0794433749197183,-0.8162143219136729,1.4068822773516285,-0.3110527478646811,-0.8281624842057567,0,0,698000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56585,-1.5793829331176166,-1.3325503350982328,0.8499728842608494,-0.33872852161275135,-0.06828024582083972,-0.28885113706231214,-1.2148595555581665,-0.4193967226505113,0,0,445000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56586,-1.1261885132608374,-1.338994608791407,0.8499728842608494,-0.33872852161275135,-0.06828024582083972,-0.28885113706231214,-1.2148595555581665,-0.4193967226505113,0,0,480000.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56587,-1.538183440403364,-1.068335113678088,0.8499728842608494,-1.1506959657731404,1.05362086831841,4.144549551303473,-2.118666363251652,-0.8748121539997408,0,0,451000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
56588,-1.2085874986893426,-1.0103366504395197,0.8499728842608494,-0.1896644416081723,1.05362086831841,3.7276715833987395,-1.2148595555581665,-1.0173056679106833,0,0,435000.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
56589,-2.1149763384029012,1.3353789738759114,-0.22008686130921465,0.5814617248165979,-0.06828024582083972,-0.41761231783324454,-0.3110527478646811,-0.07493841894937107,0,0,225000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
